timestamp,BatteryVoltage,Amperage,Temperature,elevatorDesiredPosition,elePosition,eleVelo,eDesiredVelo,shoulderPosition,shoulderDesiredPosition,batteryname
511.3,9.6,22.8,83.9,-862,-738,4428,-1820,-893,-869,category1
511.40000000000003,3.9,58.1,14.5,-636,-507,-407,-809,382,-17,category1
511.5,6.3,29.1,54.7,-568,-498,-4297,-3012,677,-94,category1
511.6,6.6,20.2,91.8,-629,390,677,-917,860,709,category1
511.70000000000005,4.5,8.6,41.6,346,-898,3760,-5784,784,7,category1
511.8,7.4,28.9,68.2,-713,-118,1593,-3902,-620,693,category1
511.90000000000003,8.8,72.4,49.0,652,541,5234,4380,-718,473,category1
512.0,4.9,35.5,97.1,470,-767,3273,-4620,-736,-860,category1
512.1,7.0,47.5,86.9,-694,494,4937,3950,701,263,category1
512.2,11.5,68.8,60.2,273,353,-5117,2003,451,187,category1
512.3000000000001,0.0,11.4,27.6,145,-277,410,1016,622,290,category1
512.4,11.1,28.6,97.3,-172,546,1843,-2133,455,781,category1
512.5,12.2,22.4,43.6,42,896,-3580,-3399,-563,718,category1
512.6,10.3,15.1,74.4,-802,400,3506,5659,643,-713,category1
512.7,9.8,8.4,58.8,-833,843,3314,4558,148,109,category1
512.8000000000001,11.0,4.1,92.5,240,563,4253,415,-499,-440,category1
512.9,6.5,41.4,79.0,-55,642,-3948,-917,263,-412,category1
513.0,9.5,61.5,60.4,-675,-444,-2598,-762,427,-143,category1
513.1,4.3,23.8,84.2,500,277,5389,5657,-24,44,category1
513.2,9.4,45.9,34.9,-639,556,-5464,2916,-45,-448,category1
513.3000000000001,4.6,35.3,39.3,-361,224,1349,-1470,-831,400,category1
513.4,3.7,8.9,35.2,-802,-125,113,2865,644,183,category1
513.5,6.5,6.6,89.7,-23,160,-1854,4451,-842,724,category1
513.6,7.2,72.2,2.0,-32,573,5689,-4939,-247,-291,category1
513.7,4.2,2.2,74.2,-797,-670,-3479,4042,-361,-11,category1
513.8000000000001,1.5,43.4,98.8,699,431,237,4351,-300,-846,category1
513.9,9.7,33.2,39.3,-853,180,-4701,-5763,266,826,category1
514.0,10.2,60.7,40.8,459,-217,5740,-3442,-377,72,category1
514.1,3.3,65.1,5.2,135,-264,-2092,1465,29,-350,category1
514.2,11.9,18.2,81.3,411,-780,49,-3494,-56,800,category1
514.3000000000001,11.3,22.9,90.0,-332,-863,506,1483,-841,-665,category1
514.4,11.0,63.8,8.5,-722,635,3924,937,91,-329,category1
514.5,5.6,28.5,25.8,-759,314,4288,1672,433,653,category1
514.6,8.5,38.7,76.5,-127,-344,5041,4726,201,-389,category1
514.7,12.8,35.9,76.2,44,750,-1027,1951,872,217,category1
514.8000000000001,9.9,0.5,30.4,-491,-462,4087,4488,675,-594,category1
514.9,10.1,21.1,99.5,292,363,-729,4174,-65,764,category1
515.0,7.7,9.7,10.3,306,553,3073,-175,314,-876,category1
515.1,10.6,50.3,69.9,-720,68,2091,-253,165,-195,category1
515.2,11.3,18.8,72.4,856,-106,-158,-1153,258,-569,category1
515.3000000000001,10.7,9.0,94.5,77,391,4322,-4954,-412,-771,category1
515.4,4.5,29.3,73.1,-442,892,5623,1263,-677,-550,category1
515.5,3.7,21.9,13.2,285,635,5320,3234,-517,386,category1
515.6,10.5,73.3,86.2,-334,490,-5141,-515,-224,-766,category1
515.7,5.4,15.6,72.5,-766,-610,2079,-4702,-787,826,category1
515.8000000000001,9.0,34.0,84.3,-212,-550,5553,4931,-240,-333,category1
515.9,9.2,48.0,44.3,-444,-618,216,2104,532,116,category1
516.0,0.0,9.2,26.7,-359,-406,-3465,-5259,100,608,category1
516.1,11.2,21.3,56.8,-720,771,2403,-5540,74,-452,category1
516.2,3.5,59.9,48.1,723,-653,508,3111,-825,-163,category1
516.3000000000001,10.5,77.5,5.0,302,-301,-2339,4022,13,-199,category1
516.4,5.9,32.0,24.2,597,-749,5186,3711,-23,-96,category1
516.5,1.8,23.0,8.6,685,-534,5685,3796,-480,602,category1
516.6,0.7,9.2,19.3,-891,-378,2804,3379,-859,105,category1
516.7,1.9,19.9,39.5,-481,-881,2470,-2916,840,4,category1
516.8000000000001,9.9,73.1,61.9,406,-376,2029,5826,451,-94,category1
516.9,12.4,36.7,99.9,-479,-393,-5356,-2011,173,-815,category1
517.0,6.8,32.8,34.9,29,-698,2451,1032,-678,-402,category1
517.1,6.3,6.9,45.6,82,259,2308,-5192,679,521,category1
517.2,2.9,61.2,77.3,-893,-9,4123,-4946,-252,-231,category1
517.3000000000001,2.5,76.8,32.3,647,-195,4135,-2037,684,-751,category1
517.4,5.5,69.6,30.2,-593,-636,-3512,5366,-895,-897,category1
517.5,5.2,75.0,88.1,-886,-312,4372,2500,235,-844,category1
517.6,8.3,35.3,40.0,844,-241,1699,-228,64,682,category1
517.7,8.6,5.0,15.6,59,-92,-950,4230,-485,-104,category1
517.8000000000001,0.8,66.9,72.8,390,-836,3091,-2263,565,820,category1
517.9,9.3,37.6,56.1,23,-241,1854,1673,459,-867,category1
518.0,11.8,56.5,69.3,-182,-747,2293,-1232,144,179,category1
518.1,4.6,60.1,76.7,-871,637,684,-2888,-621,34,category1
518.2,7.1,49.1,47.8,-561,-258,-2235,3885,174,-660,category1
518.3000000000001,0.1,64.6,95.5,-536,-596,-2335,-5950,453,-486,category1
518.4,8.9,15.2,71.3,-889,283,-5402,-3416,-767,-235,category1
518.5,1.6,17.5,59.0,714,-3,2555,-2417,518,-213,category1
518.6,3.0,32.6,26.4,284,-13,-5663,-1624,-145,45,category1
518.7,10.3,57.1,32.5,812,-767,3706,-499,-282,365,category1
518.8000000000001,2.1,47.8,82.4,-311,171,-2159,-1841,741,169,category1
518.9,7.3,0.5,92.0,-277,-354,-5257,-4485,-539,713,category1
519.0,7.9,41.8,73.9,-88,-569,2298,-2581,62,-227,category1
519.1,2.7,54.9,77.4,-190,792,-1861,4903,829,897,category1
519.2,9.6,26.9,86.1,143,503,676,3449,740,-879,category1
519.3000000000001,5.4,10.4,90.0,-551,-394,5788,-4959,-16,-590,category1
519.4,5.7,3.9,30.4,671,-443,5613,5305,128,584,category1
519.5,6.9,20.0,69.6,-106,-148,886,-5308,274,288,category1
519.6,0.9,8.0,47.5,575,517,-3838,-2591,625,-803,category1
519.7,12.1,12.2,79.6,-629,227,-269,-5435,191,812,category1
519.8000000000001,7.9,38.2,40.6,-299,-579,885,-5647,-220,-532,category1
519.9,2.2,40.8,97.7,345,784,1782,4117,585,-824,category1
520.0,11.5,24.6,27.1,861,607,-5433,-2389,86,284,category1
520.1,0.1,4.3,32.9,-573,-208,245,77,-417,-251,category1
520.2,10.7,30.3,39.7,-235,-298,5830,-671,-849,563,category1
520.3000000000001,1.2,14.0,76.6,492,283,-3647,-3065,-431,400,category1
520.4,1.0,16.1,43.3,800,-746,5701,3549,-456,-699,category1
520.5,12.7,19.8,75.8,-50,708,5955,-5576,-178,-305,category1
520.6,4.2,62.8,34.2,-448,-94,-2734,4678,325,-121,category1
520.7,5.4,27.4,4.5,437,327,3821,434,-82,437,category1
520.8000000000001,9.5,68.0,24.1,708,6,1536,-4646,760,187,category1
520.9,12.9,17.9,50.7,-763,228,-2891,-2256,-260,-649,category1
521.0,10.2,17.1,38.1,-585,-498,-1711,3265,306,521,category1
521.1,2.5,26.1,78.2,-529,-225,3983,-436,-148,328,category1
521.2,11.5,38.0,32.9,885,487,2498,-2900,-400,-177,category1
521.3000000000001,8.9,68.7,15.0,569,-738,948,-3086,-269,-884,category1
521.4,0.4,11.9,98.4,142,-569,-1331,-4436,-226,-663,category1
521.5,2.2,42.2,36.5,810,-681,-4667,4662,434,-306,category1
521.6,0.1,69.1,21.7,766,743,-5146,-5424,-789,-849,category1
521.7,12.1,50.8,46.8,-297,765,1381,-4644,-123,231,category1
521.8000000000001,0.9,50.8,8.3,-515,187,2661,4180,-135,822,category1
521.9,11.8,37.2,6.6,312,264,-1882,4947,-469,-86,category1
522.0,3.3,33.4,89.9,-198,-765,5844,4450,616,-621,category1
522.1,12.0,49.4,42.6,-600,-531,959,-1384,-342,-863,category1
522.2,2.4,7.6,55.7,-835,594,5172,3391,-540,-654,category1
522.3000000000001,12.9,6.6,15.0,-97,77,-1667,3023,-51,-513,category1
522.4,10.8,18.5,38.4,-548,792,-4040,-2801,877,-888,category1
522.5,11.6,29.1,72.0,386,691,2502,-4932,766,288,category1
522.6,3.1,57.9,2.0,-686,325,3192,-168,-655,-877,category1
522.7,4.3,4.0,10.5,-392,-749,2773,2670,596,303,category1
522.8000000000001,5.3,72.7,25.3,140,-606,-111,146,-614,-235,category1
522.9,6.4,31.5,10.9,-241,256,349,4313,287,-421,category1
523.0,10.4,65.1,78.7,-653,-822,3280,-4918,-126,-657,category1
523.1,3.8,55.0,82.2,333,215,-5502,4944,-273,-638,category1
523.2,10.9,68.0,0.6,841,4,592,4658,197,-163,category1
523.3000000000001,9.2,22.2,35.0,-168,163,2432,-4122,-565,-18,category1
523.4,2.9,60.9,13.4,387,-125,2250,2471,423,-578,category1
523.5,7.1,46.3,98.4,-749,437,-2739,-3190,711,731,category1
523.6,5.4,25.3,74.6,-678,-442,-1421,-4908,-127,756,category1
523.7,8.1,38.4,21.6,68,-451,-871,5013,-100,-861,category1
523.8000000000001,12.6,9.9,24.1,259,395,-4360,-2990,876,114,category1
523.9,2.1,12.8,60.0,-115,790,-3472,-2255,569,-387,category1
524.0,0.2,64.1,7.0,395,350,-2592,-4419,708,214,category1
524.1,4.1,9.7,81.6,881,456,-2670,3326,-166,537,category1
524.2,6.0,13.9,16.9,623,675,-2662,-611,843,-605,category1
524.3000000000001,9.8,16.4,64.9,-545,739,2710,-4615,184,314,category1
524.4,6.0,4.2,77.6,638,-482,911,-3018,-645,-485,category1
524.5,11.6,6.8,22.6,-374,579,-650,-1273,865,751,category1
524.6,5.5,6.2,71.4,110,94,3773,5285,-442,727,category1
524.7,2.4,14.7,98.9,-582,570,1379,5518,-73,-644,category1
524.8000000000001,7.0,40.2,94.6,-887,620,3955,-3203,-15,-440,category1
524.9,9.2,53.1,8.1,-477,-217,-4911,4781,-48,704,category1
525.0,4.0,2.1,73.2,419,-618,3374,-1005,413,-38,category1
525.1,0.7,35.9,97.3,-57,350,3664,1413,582,774,category1
525.2,12.5,13.3,45.3,-638,534,-2236,5116,-720,-92,category1
525.3000000000001,0.3,13.9,52.2,516,370,-3402,1126,-73,696,category1
525.4,11.1,79.1,97.1,624,473,-3889,4466,295,-511,category1
525.5,5.7,43.7,53.9,643,189,1018,3327,-365,-686,category1
525.6,8.1,73.0,6.2,601,-584,3200,-5094,-590,-270,category1
525.7,0.6,56.0,72.5,-76,881,-1737,-4431,10,599,category1
525.8000000000001,7.3,35.6,57.2,481,261,-5065,3547,351,-406,category1
525.9,12.7,63.4,89.1,-788,-118,-1699,-1446,-65,717,category1
526.0,7.3,61.0,8.6,395,283,353,-1806,-773,-772,category1
526.1,0.8,27.8,16.5,358,798,-5471,123,-262,-58,category1
526.2,2.1,0.6,31.3,-404,-284,-2910,3383,890,-299,category1
526.3000000000001,1.9,29.8,10.3,-5,-319,-1844,3546,-358,-55,category1
526.4,11.2,37.6,71.7,150,75,2180,1630,-346,4,category1
526.5,2.3,36.6,94.0,837,-375,-1347,-2365,355,-230,category1
526.6,7.1,70.4,7.1,-469,-171,1268,2049,-402,-743,category1
526.7,1.6,7.8,36.5,146,-11,-3595,-5660,451,14,category1
526.8000000000001,2.4,56.6,45.1,783,-163,3841,4542,-86,-121,category1
526.9,2.7,69.2,63.1,495,-84,-2514,1380,-310,-158,category1
527.0,1.5,46.5,94.4,697,-96,-4602,-5521,-252,667,category1
527.1,4.7,75.9,91.2,719,-684,-1515,3774,617,627,category1
527.2,11.5,16.9,86.1,-239,336,1916,2360,-29,-361,category1
527.3000000000001,0.4,47.3,27.9,-761,-847,-2756,-2252,-214,698,category1
527.4,8.1,58.0,2.6,-817,-90,-5307,-5878,807,537,category1
527.5,10.8,6.3,65.2,800,523,-2819,-1772,242,-584,category1
527.6,7.6,11.6,12.4,-136,303,-3919,5625,-661,870,category1
527.7,7.3,68.5,30.2,615,-817,5201,-834,-137,59,category1
527.8000000000001,6.3,79.4,76.7,351,-468,2924,-1498,-591,-678,category1
527.9,12.3,67.1,69.5,-501,-90,2187,-618,-694,-672,category1
528.0,11.2,39.5,30.7,-132,-384,3565,-5828,212,394,category1
528.1,0.8,1.9,0.1,736,-164,-1903,5673,-497,-197,category1
528.2,5.0,38.3,4.1,659,879,-5128,-2885,-757,191,category1
528.3000000000001,12.2,43.1,28.1,-843,563,-2163,-3013,-353,594,category1
528.4,1.2,50.5,80.2,3,482,-2938,-838,750,-812,category1
528.5,3.3,2.0,86.2,-871,-205,1201,-4244,232,-395,category1
528.6,7.0,6.1,56.4,-351,197,-5561,-5055,450,-723,category1
528.7,2.7,3.3,53.1,-553,-350,1167,-2564,329,282,category1
528.8000000000001,11.6,46.6,57.6,733,-784,-3938,1753,752,481,category1
528.9,0.4,71.6,54.7,814,777,75,4021,420,-738,category1
529.0,11.9,75.7,58.3,-20,280,-4822,-5388,743,-279,category1
529.1,2.0,70.3,99.4,-302,270,5273,-59,434,29,category1
529.2,12.0,32.1,24.7,-859,898,-4055,1421,-223,801,category1
529.3000000000001,3.6,58.4,80.2,141,-641,-4576,-2211,286,501,category1
529.4,10.3,76.1,89.6,175,484,450,1448,507,-828,category1
529.5,8.5,28.6,36.5,-876,427,-3158,-5329,8,-537,category1
529.6,0.2,58.9,43.7,610,51,-1423,-3497,-579,-128,category1
529.7,8.8,34.4,39.7,-503,-26,1758,-5575,332,870,category1
529.8000000000001,2.4,4.9,61.0,762,258,-765,4111,-108,-701,category1
529.9,9.1,52.6,92.6,434,507,-2681,4302,477,-454,category1
530.0,0.6,79.0,5.0,122,304,3435,2766,520,71,category1
530.1,7.9,41.1,39.4,-277,-520,-2761,-1517,468,-668,category1
530.2,11.4,21.8,56.4,-446,-365,5603,-3861,773,-464,category1
530.3000000000001,9.5,12.5,95.1,-292,-203,3264,-2806,862,-308,category1
530.4,0.4,34.5,29.7,5,-266,5863,-2302,688,890,category1
530.5,0.6,18.9,39.6,-664,662,-118,-3192,-355,899,category1
530.6,7.6,76.9,85.5,0,397,-5020,-5145,163,-293,category1
530.7,0.5,22.4,79.6,-563,-299,1545,1020,100,316,category1
530.8000000000001,6.1,65.4,32.4,690,-574,2510,3556,-37,-810,category1
530.9,7.6,66.2,62.2,53,-439,4889,2353,-540,536,category1
531.0,0.8,56.7,76.3,-370,888,2335,-2736,-807,381,category1
531.1,2.3,38.5,36.7,-879,564,-2560,-702,-575,724,category1
531.2,7.8,35.3,56.8,273,-289,-2208,-1559,187,26,category1
531.3000000000001,0.2,66.4,81.6,-86,106,1098,2635,-194,51,category1
531.4,7.6,54.4,94.3,-664,727,-1697,1390,723,562,category1
531.5,12.6,48.3,82.2,106,135,2505,-4289,-597,354,category1
531.6,4.3,76.5,33.0,-427,807,-4969,-3403,815,-47,category1
531.7,7.6,68.5,56.2,-352,281,-3344,-4776,434,-40,category1
531.8000000000001,11.4,70.2,69.1,303,415,1166,997,520,-806,category1
531.9,7.0,79.9,11.5,880,-199,5269,188,-535,103,category1
532.0,11.2,11.6,9.9,282,773,4323,-5677,-286,-437,category1
532.1,8.6,60.8,91.8,-236,-870,254,-3272,-281,-169,category1
532.2,4.7,18.6,86.7,-105,17,2273,4552,-549,-806,category1
532.3000000000001,8.6,36.1,58.0,-803,89,718,-3717,56,-833,category1
532.4,7.7,60.2,47.8,673,-856,-3199,5830,-795,528,category1
532.5,8.7,72.1,26.9,695,-868,-348,4496,-533,138,category1
532.6,6.1,5.6,44.5,-376,-709,-5834,46,-896,-196,category1
532.7,5.9,1.8,66.1,682,886,5090,2685,-129,778,category1
532.8000000000001,7.4,42.3,15.4,541,704,501,-3564,-706,-563,category1
532.9,11.6,45.8,77.5,-571,-819,3433,1578,-631,267,category1
533.0,7.1,7.1,65.1,590,-624,-3953,372,295,118,category1
533.1,1.6,74.3,59.0,-619,-626,5517,3668,758,314,category1
533.2,0.8,38.8,87.5,288,-814,5504,-4880,-436,834,category1
533.3000000000001,6.1,3.5,35.7,-405,643,1011,4633,-512,-376,category1
533.4,11.2,33.4,32.2,709,-158,-2985,2484,-23,-80,category1
533.5,12.2,42.3,94.4,-42,303,-2877,5576,529,118,category1
533.6,2.4,44.7,67.0,-681,-131,-2465,-5309,722,-600,category1
533.7,7.7,16.8,1.5,294,-471,4449,1008,-360,-344,category1
533.8000000000001,10.1,3.2,44.6,-3,882,358,-3895,367,179,category1
533.9,11.7,1.2,60.9,-17,-406,3041,3101,300,25,category1
534.0,5.2,76.8,48.8,-329,449,-5692,2019,281,-424,category1
534.1,5.3,43.2,74.0,20,875,-4886,1122,831,855,category1
534.2,5.4,15.5,89.1,-577,-637,-4139,3879,-272,403,category1
534.3000000000001,4.1,74.6,92.9,-542,-376,57,-4589,62,-70,category1
534.4,4.7,58.2,81.8,-290,499,-1936,1776,-178,356,category1
534.5,0.6,5.7,1.8,844,-187,3868,-1710,-627,653,category1
534.6,9.1,30.2,55.6,107,217,-3546,4929,-833,620,category1
534.7,10.2,64.1,76.1,-153,87,-953,-2484,-231,-113,category1
534.8000000000001,2.1,47.5,65.6,59,-588,-169,-846,-524,225,category1
534.9,6.2,32.9,25.9,-107,-57,4226,525,-112,-830,category1
535.0,3.0,22.3,82.2,139,61,5798,-3322,-333,508,category1
535.1,9.3,24.3,21.5,783,16,-3486,-742,341,215,category1
535.2,9.2,16.4,21.1,-406,362,-3864,-1101,-775,92,category1
535.3000000000001,9.3,22.9,96.8,122,542,1534,-1632,-819,-526,category1
535.4,12.2,23.7,91.0,54,872,1117,5223,126,-335,category1
535.5,3.4,41.1,21.7,-567,216,-1431,4836,443,-41,category1
535.6,3.7,46.7,72.5,893,-872,-2316,2025,675,499,category1
535.7,4.4,61.5,35.8,-831,-282,850,5118,223,672,category1
535.8000000000001,6.8,13.0,49.9,766,-300,-3924,5575,121,147,category1
535.9,7.1,51.4,88.6,672,196,-863,4646,273,473,category1
536.0,9.5,54.8,35.7,424,596,-717,-4254,620,86,category1
536.1,5.5,57.1,10.1,340,23,138,-5290,770,391,category1
536.2,2.2,22.3,69.0,81,275,-4581,5855,427,-851,category1
536.3000000000001,9.4,3.3,20.0,55,842,-629,-4719,287,413,category1
536.4,9.5,62.4,71.6,-876,-651,2010,-5646,-113,261,category1
536.5,7.2,33.5,66.8,-264,100,-1105,-4232,737,-143,category1
536.6,12.4,34.6,59.5,-606,211,-5884,-2928,-65,193,category1
536.7,2.4,25.4,43.6,-854,-295,4465,-4820,394,-540,category1
536.8000000000001,8.6,37.0,78.4,462,465,1214,1714,-394,-129,category1
536.9,8.9,30.1,96.2,-80,210,3738,2819,423,-662,category1
537.0,6.3,69.3,12.2,596,587,3136,5560,54,797,category1
537.1,6.6,58.3,2.7,-356,-475,933,-5523,-10,748,category1
537.2,7.1,33.9,63.3,-300,-643,-4181,-5611,716,478,category1
537.3000000000001,3.6,58.5,82.3,400,-256,4405,-3068,-554,847,category1
537.4,5.7,48.1,40.3,208,398,-2571,-443,674,662,category1
537.5,6.1,2.7,71.3,887,232,-3849,4731,304,208,category1
537.6,2.8,54.2,35.1,-368,296,944,-3075,797,-116,category1
537.7,12.2,24.1,48.9,180,-123,1447,-4561,-225,-537,category1
537.8000000000001,9.0,64.0,93.7,834,198,3293,5750,711,-311,category1
537.9,7.9,54.8,48.3,163,-738,1367,2636,20,-445,category1
538.0,7.1,31.1,98.0,-223,-423,-1404,3514,-572,522,category1
538.1,7.8,19.4,3.6,-811,-345,22,-3129,779,-835,category1
538.2,10.3,64.6,47.5,-701,-790,-342,4014,-251,841,category1
538.3000000000001,0.7,27.9,19.3,-223,-124,5676,724,799,-84,category1
538.4,10.3,51.2,10.1,-340,-261,-5599,396,-783,-494,category1
538.5,0.9,54.0,31.3,-1,319,4024,-3627,796,448,category1
538.6,9.8,76.0,73.9,233,-724,-3897,-1476,65,552,category1
538.7,8.5,17.2,11.9,58,-619,-2253,-2722,-428,136,category1
538.8000000000001,1.9,41.6,25.8,409,-586,-2271,5756,-599,-450,category1
538.9,11.1,75.7,25.2,55,-812,-1740,1284,7,748,category1
539.0,7.7,26.0,84.5,-231,-886,4134,5685,718,-443,category1
539.1,2.8,70.1,23.4,-17,877,-5697,5353,-690,398,category1
539.2,3.7,16.3,19.5,-711,-488,-257,861,258,19,category1
539.3000000000001,1.3,15.1,72.3,535,325,4434,-351,238,814,category1
539.4,9.9,71.5,59.9,786,-680,-1362,5150,679,-496,category1
539.5,12.3,76.7,3.7,154,-877,2232,-502,-129,664,category1
539.6,4.6,28.2,51.9,-284,-717,3504,4499,-530,-807,category1
539.7,11.6,9.8,53.2,-221,884,-2956,4124,-527,854,category1
539.8000000000001,6.1,25.9,64.3,-712,45,-229,-3176,377,485,category1
539.9,8.0,18.2,46.3,-248,352,3312,-5238,-605,787,category1
540.0,9.4,27.8,50.7,768,-282,-2336,5077,-772,763,category1
540.1,7.6,46.2,68.2,738,-536,-1668,-5985,386,-175,category1
540.2,6.9,68.0,29.6,599,700,210,-2179,9,554,category1
540.3000000000001,9.8,5.8,22.5,-690,752,-3285,201,322,385,category1
540.4,10.2,17.1,29.7,891,819,1418,-328,-242,-317,category1
540.5,11.7,79.5,49.9,167,-465,1523,2550,93,289,category1
540.6,5.3,43.2,66.7,-77,-266,-2859,5965,484,-836,category1
540.7,7.1,22.5,17.5,647,14,671,-5168,-262,405,category1
540.8000000000001,11.1,56.0,47.5,-827,764,5080,-2846,-14,-301,category1
540.9,10.4,25.6,52.6,382,-774,4271,-3749,-229,25,category1
541.0,0.1,30.1,42.8,-13,-441,-2739,-1988,-646,-723,category1
541.1,0.1,10.4,18.2,-189,-349,3449,4547,-859,-145,category1
541.2,9.4,42.8,36.9,-572,-7,-3856,-2608,-731,-803,category1
541.3000000000001,4.2,53.4,32.6,117,683,-2723,1274,371,-309,category1
541.4,12.5,21.4,78.7,47,-596,-630,-1977,693,-50,category1
541.5,1.7,62.2,51.1,-255,600,-1698,-4115,-856,-383,category1
541.6,1.9,6.8,75.5,-838,645,2259,3070,483,50,category1
541.7,5.1,79.6,92.7,821,715,-4316,4575,261,539,category1
541.8000000000001,2.1,59.3,54.9,-61,247,-4835,2908,463,533,category1
541.9,3.4,40.6,36.9,420,51,-3339,419,49,214,category1
542.0,7.0,36.1,82.0,215,-475,1449,2242,-223,787,category1
542.1,10.4,22.6,28.2,843,449,-5513,4797,-222,-888,category1
542.2,7.4,20.1,90.0,180,58,307,-4440,-571,41,category1
542.3000000000001,5.7,50.8,38.6,381,-106,-3648,5257,-506,488,category1
542.4,6.1,61.6,22.9,96,684,4917,1703,794,-681,category1
542.5,7.2,55.5,26.0,-643,853,-76,-143,582,338,category1
542.6,9.8,49.4,76.1,-204,-591,1689,278,727,587,category1
542.7,8.7,62.3,6.7,-69,-670,-4138,5665,-882,59,category1
542.8000000000001,5.6,9.2,29.9,-563,-130,-5490,-2056,-583,877,category1
542.9,3.5,58.9,52.9,174,-228,4332,1205,59,831,category1
543.0,5.8,31.0,20.1,-715,171,-5828,-4725,-132,684,category1
543.1,6.2,37.7,51.3,-616,408,-4944,4049,-771,724,category1
543.2,9.7,55.0,52.6,-220,754,2406,4016,-434,-470,category1
543.3000000000001,7.6,53.3,41.8,640,-534,-263,-1267,-172,831,category1
543.4,3.4,69.0,9.1,-843,259,-3385,-2279,-844,-176,category1
543.5,3.2,78.2,84.2,81,-336,-5712,3533,381,-793,category1
543.6,10.1,57.0,14.3,631,266,-5210,4220,-183,546,category1
543.7,7.1,9.7,52.7,-361,6,-2086,1766,505,-764,category1
543.8000000000001,0.5,2.1,28.6,11,-288,-4338,-1240,-440,-348,category1
543.9,8.9,49.7,17.3,-77,427,2792,5371,331,-96,category1
544.0,1.5,16.6,79.8,833,-773,860,2377,745,-395,category1
544.1,10.3,47.7,10.7,296,220,1019,-253,175,614,category1
544.2,11.9,42.7,66.5,566,-52,3710,3630,411,-735,category1
544.3000000000001,4.6,18.1,20.4,-288,-560,-4958,-3406,347,-443,category1
544.4,2.3,62.6,16.8,498,527,2123,2345,561,-826,category1
544.5,10.7,57.7,47.7,585,498,3104,5240,13,-761,category1
544.6,4.1,11.8,78.8,-713,-726,-2484,-2669,736,-425,category1
544.7,10.4,69.2,53.4,-730,-507,-5627,-4600,-808,281,category1
544.8000000000001,10.4,26.3,8.9,96,163,2853,834,371,862,category1
544.9,2.1,57.1,94.1,-135,859,3748,1398,550,389,category1
545.0,6.0,51.2,86.5,-422,-260,874,-2443,-647,-20,category1
545.1,4.7,33.5,42.8,138,-225,5310,2599,740,-638,category1
545.2,4.8,64.3,23.7,874,-626,3115,5433,-619,343,category1
545.3000000000001,10.9,71.6,65.7,818,648,-585,-2738,726,724,category1
545.4,4.5,72.4,41.5,658,-183,2484,-5983,520,643,category1
545.5,1.7,62.5,2.0,-230,773,5616,1558,550,649,category1
545.6,10.0,61.5,44.9,-165,34,4179,3990,-351,246,category1
545.7,10.7,16.4,15.0,-647,627,3481,1511,761,-262,category1
545.8000000000001,5.3,58.4,79.8,24,-117,-1160,-4490,781,-676,category1
545.9,12.8,10.1,5.3,-682,509,3921,5937,775,463,category1
546.0,7.7,0.6,50.2,-823,-14,-1985,4922,508,43,category1
546.1,5.8,46.0,81.9,239,566,-4755,-5319,-835,209,category1
546.2,5.7,72.9,14.6,-90,237,2102,-3865,-17,-516,category1
546.3000000000001,2.7,63.3,94.8,172,695,-1715,1713,-300,649,category1
546.4,5.5,0.6,22.2,-350,-472,4964,2974,-576,699,category1
546.5,3.6,49.5,73.3,134,-872,4905,3459,33,835,category1
546.6,0.3,36.6,30.0,-42,-354,4432,-5319,870,-544,category1
546.7,3.0,19.1,56.1,-34,61,-631,-4178,-330,676,category1
546.8000000000001,9.0,32.9,65.7,521,-734,4173,-5975,-848,315,category1
546.9,8.6,59.2,97.3,-357,-580,5728,2444,717,177,category1
547.0,6.0,62.4,6.2,689,-16,-1367,-4206,-204,296,category1
547.1,8.5,74.6,77.4,-61,-687,2924,-5801,248,-193,category1
547.2,9.0,0.1,27.7,760,-518,-1202,-1621,-71,710,category1
547.3000000000001,7.1,8.5,69.3,742,812,-4838,816,-809,-483,category1
547.4,7.5,14.5,5.9,-557,-14,3631,3126,666,-216,category1
547.5,7.9,0.2,74.8,-741,27,-2140,389,734,-30,category1
547.6,8.1,70.5,34.7,-308,420,703,-166,-676,-58,category1
547.7,5.0,21.1,94.6,425,-572,-5242,3534,-383,253,category1
547.8000000000001,6.8,53.5,33.3,-777,-484,-3328,-3025,-99,427,category1
547.9,7.6,16.8,60.7,286,-834,1463,-5254,-216,380,category1
548.0,3.7,73.1,2.5,475,469,-108,-279,611,-131,category1
548.1,9.8,65.6,81.0,-823,662,2398,4177,-189,437,category1
548.2,7.4,53.8,9.8,217,538,-2632,-4697,552,-829,category1
548.3000000000001,0.3,75.7,90.7,6,450,-574,-2097,553,393,category1
548.4,6.3,0.2,15.3,218,-742,-2137,3082,-282,213,category1
548.5,4.2,18.1,53.0,264,-289,-342,-2625,43,-61,category1
548.6,3.5,48.2,74.5,-469,92,1094,5629,447,70,category1
548.7,6.5,54.8,21.8,120,342,-5428,1913,462,-169,category1
548.8000000000001,9.1,62.9,36.2,268,-606,-1268,111,275,33,category1
548.9,4.5,1.9,57.2,-602,-748,-2950,3405,-484,-71,category1
549.0,4.7,3.1,2.3,382,145,2419,-1750,771,881,category1
549.1,4.2,1.6,54.2,10,609,1793,-4710,-786,-126,category1
549.2,9.7,10.9,87.6,536,-775,-2169,3099,-233,-523,category1
549.3000000000001,9.0,17.5,58.1,-689,-217,-4287,-641,-584,371,category1
