timestamp,BatteryVoltage,Amperage,Temperature,elevatorDesiredPosition,elePosition,eleVelo,eDesiredVelo,batteryname
434.0,0.6,30.9,76.4,-168,102,-2711,-1877,category1
434.1,11.8,0.5,33.6,-725,173,2020,3811,category1
434.20000000000005,11.6,0.3,39.2,121,-273,-1449,-4074,category1
434.3,3.3,67.9,23.3,202,-648,-3786,1048,category1
434.40000000000003,2.2,48.8,23.9,-620,-93,-4752,4021,category1
434.5,12.5,2.8,25.6,809,-238,-412,-1450,category1
434.6,0.8,13.1,42.7,125,-867,4263,-2495,category1
434.70000000000005,9.6,27.1,62.7,-442,44,-2248,2253,category1
434.8,2.6,45.0,31.0,152,431,-2888,5637,category1
434.90000000000003,0.2,68.9,95.9,329,-58,827,-2202,category1
435.0,9.7,40.3,6.4,-62,-518,5775,-3690,category1
435.1,9.0,5.7,30.9,671,-513,-4988,-4281,category1
435.20000000000005,5.9,73.3,55.3,-681,733,-4734,-4444,category1
435.3,2.6,51.8,61.7,806,-151,-709,1137,category1
435.40000000000003,12.9,47.4,54.0,-584,-224,1812,4549,category1
435.5,11.1,30.9,93.0,818,-278,5011,-5138,category1
435.6,7.3,74.8,24.3,593,472,-3087,-5635,category1
435.70000000000005,10.3,75.1,91.2,552,-743,2592,-819,category1
435.8,8.4,29.9,90.6,834,-753,-2362,270,category1
435.90000000000003,6.0,50.6,21.4,297,-608,-5428,-4402,category1
436.0,12.4,68.6,82.5,161,-452,4442,5318,category1
436.1,9.7,62.4,66.7,-12,146,5000,-1154,category1
436.20000000000005,2.6,49.1,25.3,599,777,-4484,-154,category1
436.3,10.2,8.8,50.7,891,-92,-4762,-5729,category1
436.40000000000003,2.5,4.5,37.0,679,362,-4897,-1895,category1
436.5,5.5,36.6,17.6,799,635,1402,2807,category1
436.6,10.5,7.6,57.5,796,-828,-3262,-2886,category1
436.70000000000005,8.2,33.1,68.5,804,165,5217,3875,category1
436.8,2.6,63.9,83.7,-342,-361,-1750,-560,category1
436.90000000000003,0.2,73.9,15.6,270,425,961,-3967,category1
437.0,11.0,11.5,37.0,-562,-892,-1972,-274,category1
437.1,8.0,40.2,3.6,-25,865,3317,-1555,category1
437.20000000000005,5.5,22.2,4.6,723,251,-857,-4406,category1
437.3,11.4,11.7,38.8,-763,-234,4220,-4920,category1
437.40000000000003,12.0,38.4,37.1,-896,813,5380,-3383,category1
437.5,6.2,17.5,84.7,-201,-397,4575,-1389,category1
437.6,7.4,69.0,70.0,318,-43,-5024,91,category1
437.70000000000005,0.7,20.8,24.3,175,-578,-3577,4494,category1
437.8,10.0,12.8,65.8,588,644,3422,-2839,category1
437.90000000000003,1.3,57.1,78.1,547,109,-3950,-722,category1
438.0,5.4,16.1,50.9,-176,289,1408,-3350,category1
438.1,7.3,50.2,42.0,-883,67,-5912,-5052,category1
438.20000000000005,11.2,44.4,54.4,192,-272,1777,-1060,category1
438.3,5.7,48.3,42.6,-517,-399,22,-3480,category1
438.40000000000003,2.4,7.0,28.5,754,486,-2806,-1738,category1
438.5,3.9,37.1,13.7,618,-698,789,-2087,category1
438.6,2.8,49.1,0.2,585,-565,-3970,-3376,category1
438.70000000000005,5.7,24.2,74.5,-750,226,-146,-634,category1
438.8,5.4,48.9,50.7,84,-340,3324,-4852,category1
438.90000000000003,3.0,50.0,50.5,438,803,-1077,3382,category1
439.0,3.4,34.8,65.1,-831,519,-3678,5494,category1
439.1,0.8,21.9,44.4,-534,-770,-107,1859,category1
439.20000000000005,8.5,54.8,38.4,-88,782,4248,3689,category1
439.3,9.8,58.8,5.6,835,-62,2597,5679,category1
439.40000000000003,12.8,58.1,16.8,-222,333,-65,-3384,category1
439.5,6.8,57.3,37.6,614,-706,-5312,-3912,category1
439.6,6.5,2.3,32.9,-106,-403,-900,1158,category1
439.70000000000005,4.4,34.5,32.9,582,-240,5780,5699,category1
439.8,3.3,68.9,73.3,-314,-699,-1984,971,category1
439.90000000000003,11.3,33.6,18.7,48,845,1571,-3903,category1
440.0,4.4,39.4,93.9,-717,3,1052,-3584,category1
440.1,11.2,50.5,89.7,-581,-673,1750,-1174,category1
440.20000000000005,2.1,11.8,86.3,516,365,731,1388,category1
440.3,8.4,31.7,54.8,251,782,3089,5732,category1
440.40000000000003,10.3,24.4,70.5,854,415,1724,-2861,category1
440.5,2.7,47.3,0.4,-29,347,-4050,-5447,category1
440.6,8.1,27.1,58.8,276,-241,5823,-2879,category1
440.70000000000005,3.4,71.8,80.1,-49,-244,-1923,3010,category1
440.8,4.9,28.9,2.6,-136,-444,3435,4093,category1
440.90000000000003,0.1,20.9,58.6,712,588,-4002,5925,category1
441.0,8.8,43.2,10.8,-680,539,-4400,5581,category1
441.1,0.7,26.1,34.5,-220,681,2597,4497,category1
441.20000000000005,12.4,2.7,92.0,399,740,2134,-2304,category1
441.3,12.7,69.3,60.6,-35,-173,1088,-682,category1
441.40000000000003,0.6,21.2,97.6,-587,14,3961,1317,category1
441.5,10.8,20.2,73.2,-562,-345,-2720,-2914,category1
441.6,1.0,34.5,90.2,-49,119,-4038,1982,category1
441.70000000000005,0.5,27.5,8.1,-406,-448,-4433,3631,category1
441.8,6.7,63.8,11.8,151,588,-2731,233,category1
441.90000000000003,1.3,1.2,62.4,289,-834,2889,2932,category1
442.0,1.7,41.5,87.9,59,290,5627,5132,category1
442.1,6.9,8.0,7.3,-898,-451,-4541,4785,category1
442.20000000000005,8.3,8.4,56.4,-312,785,-3898,-1806,category1
442.3,7.8,2.7,33.3,208,879,-5069,-2788,category1
442.40000000000003,12.1,52.8,36.6,-518,-757,-2280,929,category1
442.5,7.6,18.2,43.4,873,-874,3553,-2701,category1
442.6,4.7,24.7,48.6,617,-178,-2859,4575,category1
442.70000000000005,7.0,66.7,14.4,-578,-449,-5384,4134,category1
442.8,10.9,30.1,0.8,-789,150,-2129,1917,category1
442.90000000000003,1.4,72.4,34.0,674,-461,2533,-482,category1
443.0,4.5,5.8,41.1,445,-46,497,-3783,category1
443.1,4.1,38.9,19.7,157,-168,-5038,5895,category1
443.20000000000005,12.4,36.6,37.9,66,538,3271,3961,category1
443.3,2.6,43.3,17.2,-887,459,-4407,629,category1
443.40000000000003,10.3,37.4,8.5,-169,461,652,2068,category1
443.5,12.3,79.2,7.5,-684,739,3150,1378,category1
443.6,0.7,21.3,80.5,-262,-663,1364,2529,category1
443.70000000000005,11.1,39.6,36.1,603,-393,2450,-1235,category1
443.8,3.5,0.0,50.6,885,351,3682,-1881,category1
443.90000000000003,2.2,13.7,88.2,-401,-367,353,5278,category1
444.0,6.3,56.5,31.1,-634,242,3427,-3355,category1
444.1,5.6,32.0,67.7,415,426,-1542,-664,category1
444.20000000000005,7.9,22.2,16.2,-40,868,3178,-3071,category1
444.3,11.0,61.3,7.7,-182,415,3481,-4438,category1
444.40000000000003,9.0,39.8,39.3,-68,-161,3839,1929,category1
444.5,12.2,13.7,59.4,-469,85,2122,5945,category1
444.6,10.9,49.9,36.1,-103,-147,3624,-1897,category1
444.70000000000005,7.4,73.1,34.3,-253,-506,-3459,-1177,category1
444.8,8.0,11.6,90.8,563,-863,3729,-1762,category1
444.90000000000003,2.8,4.9,94.9,579,808,-1646,5541,category1
445.0,10.2,71.1,25.7,-726,890,-171,552,category1
445.1,5.2,49.0,16.2,714,-893,-45,-2634,category1
445.20000000000005,0.4,60.4,11.6,-140,592,-2296,-5275,category1
445.3,5.3,13.2,61.0,741,307,-3415,2900,category1
445.40000000000003,11.4,32.3,1.0,623,600,-5646,-4676,category1
445.5,1.9,3.8,24.8,373,273,-4886,-4987,category1
445.6,8.2,8.2,44.3,46,-59,-901,2777,category1
445.70000000000005,1.0,37.9,27.5,327,583,4127,335,category1
445.8,11.7,23.7,23.5,-621,635,5509,-40,category1
445.90000000000003,11.8,68.2,67.2,767,567,4444,-1249,category1
446.0,8.0,15.8,7.8,-716,-181,2301,2930,category1
446.1,1.0,77.3,57.3,-201,-298,1000,-2294,category1
446.20000000000005,6.8,22.5,12.0,636,824,1319,456,category1
446.3,8.2,56.4,60.1,-626,-237,-3094,-5947,category1
446.40000000000003,4.3,15.1,9.2,-575,541,4559,-4532,category1
446.5,6.1,65.6,16.5,-46,-145,1541,1532,category1
446.6,4.7,10.4,80.4,499,517,-2751,4517,category1
446.70000000000005,0.5,45.6,93.1,1,573,-5053,1162,category1
446.8,9.6,31.3,84.8,-103,40,-3217,3551,category1
446.90000000000003,4.1,26.0,44.2,-622,-530,-315,1200,category1
447.0,12.1,4.8,63.7,-395,34,1113,-3472,category1
447.1,10.0,71.4,99.0,-449,-524,-2227,-3182,category1
447.20000000000005,12.1,29.6,18.8,-883,469,-2260,-3788,category1
447.3,5.6,39.7,56.1,-579,769,500,2610,category1
447.40000000000003,7.1,50.5,97.2,708,-114,-2097,2495,category1
447.5,0.3,0.9,49.3,-310,-874,633,-5136,category1
447.6,5.4,73.4,83.6,54,337,-3214,1854,category1
447.70000000000005,3.9,63.7,92.1,135,-224,1018,5641,category1
447.8,2.0,17.5,92.7,-441,277,-5560,-3173,category1
447.90000000000003,0.6,61.0,43.2,211,286,5299,-1932,category1
448.0,0.1,19.1,51.5,-30,-310,1266,-4425,category1
448.1,5.7,36.8,77.3,631,895,-2417,3291,category1
448.20000000000005,11.0,27.8,36.9,-790,-208,95,-1545,category1
448.3,9.4,78.5,51.8,130,887,-4324,-5435,category1
448.40000000000003,9.4,1.9,97.7,755,-318,-5077,1557,category1
448.5,11.4,33.8,32.4,806,95,2318,-2979,category1
448.6,9.3,59.9,14.5,36,338,-5267,-558,category1
448.70000000000005,2.8,23.8,35.4,304,506,-911,-1780,category1
448.8,7.3,68.4,90.5,-111,-726,-280,-384,category1
448.90000000000003,4.2,11.4,66.1,-566,591,-4754,988,category1
449.0,9.3,40.9,33.5,-336,809,-3895,-2392,category1
449.1,10.1,30.7,9.5,-804,572,-123,3805,category1
449.20000000000005,7.8,31.5,90.0,2,-385,-5057,-2198,category1
449.3,0.4,73.8,21.8,-215,-801,579,-436,category1
449.40000000000003,2.0,14.5,82.3,-593,-418,-5485,-1114,category1
449.5,11.4,54.3,8.9,731,131,4669,-4609,category1
449.6,8.8,34.3,46.6,-722,-72,138,4247,category1
449.70000000000005,11.2,12.1,18.0,-191,-336,-3665,-2613,category1
449.8,2.1,33.3,61.4,-503,196,-4378,-3778,category1
449.90000000000003,2.6,54.4,70.5,214,-808,-5466,-2625,category1
450.0,3.3,22.7,90.8,-300,390,-5039,-4249,category1
450.1,10.7,30.8,69.2,-331,-298,-3835,4881,category1
450.20000000000005,3.2,3.6,50.1,-803,324,-4726,3109,category1
450.3,11.5,16.5,21.8,-786,892,-5649,-650,category1
450.40000000000003,9.9,36.4,82.4,170,63,927,-5129,category1
450.5,0.0,20.7,79.5,-45,744,1749,-5109,category1
450.6,1.5,71.7,26.2,-818,-762,3690,-4841,category1
450.70000000000005,6.0,7.6,18.3,108,-667,-662,-1595,category1
450.8,0.2,53.3,5.1,-395,79,-1894,-2733,category1
450.90000000000003,7.8,6.6,87.9,-222,-34,-483,-1269,category1
451.0,3.9,8.6,86.4,816,141,4767,-1483,category1
451.1,9.7,35.8,55.3,-82,559,-1239,-2440,category1
451.20000000000005,12.6,18.5,37.7,-111,39,1372,4237,category1
451.3,3.5,8.5,80.9,679,-654,-3443,683,category1
451.40000000000003,12.2,9.6,47.3,-623,-805,719,-3971,category1
451.5,4.3,55.9,60.6,392,-782,3895,-2306,category1
451.6,8.4,49.2,67.5,-103,-95,-4132,546,category1
451.70000000000005,8.8,4.4,86.3,-667,618,-4786,-2804,category1
451.8,0.9,33.0,26.3,241,307,1011,1577,category1
451.90000000000003,5.2,73.6,90.9,-772,-349,5684,-3053,category1
452.0,12.9,48.1,28.0,-217,5,-5669,-4621,category1
452.1,11.3,73.6,70.1,-79,774,-868,1380,category1
452.20000000000005,7.1,27.7,90.2,-752,-56,-1780,2195,category1
452.3,9.0,37.4,87.2,520,140,-5786,727,category1
452.40000000000003,6.9,45.5,85.8,-379,96,-54,-3882,category1
452.5,6.4,77.6,67.4,435,390,3632,-5772,category1
452.6,3.6,57.2,80.0,128,-170,2474,444,category1
452.70000000000005,5.9,52.5,22.8,-613,-193,-606,-1922,category1
452.8,4.9,2.6,78.5,588,345,427,2029,category1
452.90000000000003,8.7,46.0,44.5,-356,-136,1459,1664,category1
453.0,10.0,25.4,16.5,-832,-348,905,-1342,category1
453.1,11.2,4.1,11.6,-820,-384,-2269,-184,category1
453.20000000000005,12.0,78.5,29.3,342,76,3952,-2245,category1
453.3,8.1,71.3,40.4,533,667,5123,2620,category1
453.40000000000003,2.9,24.9,18.3,598,599,-565,-1569,category1
453.5,2.9,72.7,43.2,-608,-822,-4708,1278,category1
453.6,7.9,22.8,54.5,527,-284,-3133,5543,category1
453.70000000000005,0.4,41.0,21.9,81,639,187,-3544,category1
453.8,8.6,66.1,65.2,-208,-741,5330,3463,category1
453.90000000000003,1.4,42.2,74.8,141,-14,3992,-3882,category1
454.0,1.8,47.6,3.1,-616,34,-4587,-3922,category1
454.1,5.2,19.3,20.0,-67,-268,4987,-4854,category1
454.20000000000005,8.6,47.6,68.6,-13,72,5817,4843,category1
454.3,2.7,68.7,1.9,303,843,-2387,2972,category1
454.40000000000003,11.7,19.4,20.0,862,-645,-1970,3057,category1
454.5,9.2,67.1,22.1,258,-81,-5565,-422,category1
454.6,11.2,8.9,0.3,-891,140,4389,-4230,category1
454.70000000000005,7.0,5.5,7.5,797,-721,-2349,-3843,category1
454.8,4.7,37.3,71.6,-354,703,4349,1188,category1
454.90000000000003,8.1,54.7,3.4,-489,-373,-1149,-5105,category1
455.0,2.0,45.4,40.8,-803,436,2529,4689,category1
455.1,0.3,16.6,83.4,-404,684,4837,4929,category1
455.20000000000005,11.9,71.8,70.9,252,-371,3725,-2148,category1
455.3,10.9,66.8,2.3,97,-747,-4196,5502,category1
455.40000000000003,3.5,33.6,92.5,-161,57,2236,4659,category1
455.5,12.6,37.2,72.3,190,-871,-4723,-1391,category1
455.6,8.7,62.8,25.5,-347,-693,-5528,-1797,category1
455.70000000000005,11.6,52.6,44.5,240,-448,-356,-3835,category1
455.8,9.0,56.3,88.7,-330,-647,-2920,1512,category1
455.90000000000003,7.2,38.9,9.0,-887,131,4026,-4585,category1
456.0,0.7,22.3,82.1,578,-784,-3323,4938,category1
456.1,10.7,48.3,35.2,-597,-42,-3192,-2262,category1
456.20000000000005,8.8,30.3,18.4,-663,25,4266,3456,category1
456.3,0.8,53.4,87.6,-120,-628,-5564,-113,category1
456.40000000000003,12.4,13.8,54.2,-232,41,-1702,-4507,category1
456.5,1.8,2.6,56.8,621,130,-4861,203,category1
456.6,3.9,52.1,11.5,774,-313,759,-2802,category1
456.70000000000005,8.4,6.0,66.3,-817,-253,-1077,3230,category1
456.8,3.7,23.6,34.4,-895,458,5163,-854,category1
456.90000000000003,0.0,68.9,9.4,-346,-893,-2313,164,category1
457.0,12.5,12.6,87.4,360,-201,-3621,2652,category1
457.1,9.1,68.8,52.4,438,-690,-777,2218,category1
457.20000000000005,10.3,68.5,28.0,550,192,-4851,171,category1
457.3,9.8,5.1,32.3,782,351,-4797,-1838,category1
457.40000000000003,2.1,75.2,44.0,64,-812,5275,-3309,category1
457.5,0.9,39.0,88.4,278,244,-171,-2461,category1
457.6,9.6,41.4,24.6,-8,624,-3848,-2106,category1
457.70000000000005,10.8,77.1,32.5,274,215,3228,802,category1
457.8,7.4,18.9,37.2,432,-259,-5466,-5817,category1
457.90000000000003,11.9,63.8,37.3,-64,384,2624,-759,category1
458.0,6.1,40.7,63.2,227,738,3146,4444,category1
458.1,11.1,28.4,36.7,454,573,4573,5010,category1
458.20000000000005,3.1,51.5,15.4,-528,650,3567,2295,category1
458.3,5.1,14.9,35.7,403,-57,838,3358,category1
458.40000000000003,4.3,70.6,32.7,-627,-582,-1079,1038,category1
458.5,4.1,66.9,71.7,-236,-772,-258,431,category1
458.6,4.1,30.3,0.6,616,-202,-3973,-4088,category1
458.70000000000005,2.6,45.7,11.1,653,-509,-1626,-125,category1
458.8,9.2,6.7,14.6,471,-781,2103,-4999,category1
458.90000000000003,3.7,14.6,54.9,150,408,-3284,-4224,category1
459.0,1.0,54.0,59.3,-557,404,-1900,-2389,category1
459.1,0.8,24.8,96.8,-151,-616,-2828,-5145,category1
459.20000000000005,9.4,72.6,62.4,874,501,-3794,-3437,category1
459.3,4.3,24.8,2.5,-703,-235,754,5311,category1
459.40000000000003,5.4,68.6,20.9,210,-726,4291,3604,category1
459.5,8.1,20.0,63.3,-416,-298,2610,1520,category1
459.6,10.0,43.1,20.4,409,807,1100,5878,category1
459.70000000000005,8.8,57.6,31.8,876,777,-4384,-5883,category1
459.8,12.1,24.9,89.3,652,-26,3406,-1809,category1
459.90000000000003,1.3,39.8,83.5,184,-627,-125,-4600,category1
460.0,5.3,63.8,18.1,93,28,4213,-5383,category1
460.1,11.4,4.9,50.8,-345,-768,2553,-378,category1
460.20000000000005,4.9,11.8,34.8,448,-831,1258,3947,category1
460.3,3.1,57.0,65.9,-700,-825,-4874,-5980,category1
460.40000000000003,5.5,69.1,14.1,776,146,-5074,-5336,category1
460.5,3.9,71.6,21.6,534,-659,4644,-5903,category1
460.6,1.3,78.7,48.3,522,-815,4647,-2182,category1
460.70000000000005,7.5,65.9,62.0,842,165,2399,5819,category1
460.8,10.6,46.3,91.8,-2,592,-4737,4642,category1
460.90000000000003,11.5,31.4,38.9,-60,639,2609,-2910,category1
461.0,7.2,34.8,87.3,742,-695,-2891,2350,category1
461.1,7.4,28.8,78.3,307,-63,633,-2114,category1
461.20000000000005,7.6,58.8,62.2,-276,568,2418,3494,category1
461.3,2.2,26.3,32.7,-829,-416,-4541,-1037,category1
461.40000000000003,9.4,70.8,44.1,327,-637,-1398,4095,category1
461.5,1.3,49.6,63.7,-457,286,4566,-900,category1
461.6,8.9,27.5,79.5,475,-340,4010,-2418,category1
461.70000000000005,2.2,20.6,51.8,-797,630,4930,1924,category1
461.8,3.6,38.7,0.0,790,-291,3698,-5364,category1
461.90000000000003,8.4,72.8,39.3,-313,802,-5739,3879,category1
462.0,8.8,69.6,89.2,-592,-164,4260,1972,category1
462.1,3.2,33.2,71.3,124,-154,3806,-984,category1
462.20000000000005,8.4,78.9,77.7,-660,-345,-1338,-2306,category1
462.3,0.3,33.7,54.3,121,-863,1237,142,category1
462.40000000000003,0.4,46.7,16.5,192,-98,477,-5223,category1
462.5,9.3,69.6,82.6,811,-723,-3912,-2806,category1
462.6,4.4,47.9,13.4,-159,272,3051,-3732,category1
462.70000000000005,10.0,69.2,91.2,458,-253,-2906,4453,category1
462.8,6.2,70.3,47.7,7,-689,-1305,-3729,category1
462.90000000000003,11.0,68.6,52.1,731,-481,4887,3456,category1
463.0,3.2,61.7,96.5,-322,85,2852,2379,category1
463.1,0.5,57.2,64.1,-416,-123,1062,-2888,category1
463.20000000000005,8.8,44.0,65.2,-256,-750,-3890,-1306,category1
463.3,5.5,43.6,49.7,512,309,5342,-4107,category1
463.40000000000003,8.8,4.5,27.8,289,-101,-1787,-456,category1
463.5,6.9,63.0,48.8,870,570,-1175,5750,category1
463.6,9.0,17.0,32.2,623,-350,-5149,-806,category1
463.70000000000005,9.2,41.6,24.7,0,891,-2312,-5581,category1
463.8,10.0,26.7,32.3,-214,892,-4107,1306,category1
463.90000000000003,7.5,24.6,44.8,94,654,-3325,4967,category1
464.0,1.9,19.4,33.5,80,-701,2962,5928,category1
464.1,5.8,9.4,30.5,-813,594,-376,-776,category1
464.20000000000005,11.4,66.8,43.3,-118,419,-6,4856,category1
464.3,10.4,32.1,74.9,-572,-210,-3013,1007,category1
464.40000000000003,5.1,16.4,84.3,661,-461,4817,-4081,category1
464.5,6.8,65.5,83.3,204,-466,4138,-2402,category1
464.6,2.0,73.2,98.5,520,-483,2300,-2760,category1
464.70000000000005,5.6,13.7,73.7,760,665,-3070,-5431,category1
464.8,0.5,60.5,22.9,40,808,-3544,2459,category1
464.90000000000003,1.9,70.5,37.1,-845,719,1798,-1086,category1
465.0,6.2,65.6,6.8,-788,-571,4689,2084,category1
465.1,2.1,54.0,83.1,658,69,3743,-4663,category1
465.20000000000005,7.2,12.7,60.4,802,-896,-3301,-1609,category1
465.3,3.3,28.5,94.9,-584,-89,2206,132,category1
465.40000000000003,5.5,60.9,57.4,-280,-453,2807,1460,category1
465.5,6.8,68.0,60.9,893,-462,-5266,-5575,category1
465.6,0.7,36.2,92.6,-284,483,4418,-3476,category1
465.70000000000005,10.4,8.5,92.3,-426,-880,-2250,5548,category1
465.8,1.8,68.6,90.1,-428,730,3882,-253,category1
465.90000000000003,9.7,35.3,52.0,808,550,2256,-2093,category1
466.0,9.2,0.8,83.9,-535,-320,-4409,143,category1
466.1,3.9,12.8,78.0,437,-406,-4284,15,category1
466.20000000000005,8.7,6.7,43.6,-840,299,-1078,5163,category1
466.3,4.9,21.6,18.9,-155,-110,-2958,-370,category1
466.40000000000003,2.4,41.4,97.1,-553,831,640,1828,category1
466.5,3.7,0.2,51.2,-890,302,-5624,-1325,category1
466.6,9.3,8.8,89.0,-626,-527,-5349,5059,category1
466.70000000000005,2.1,35.2,7.6,-414,552,3310,-5600,category1
466.8,6.1,45.0,3.7,-146,-88,-4649,3436,category1
466.90000000000003,10.2,39.7,7.9,329,-161,3468,1197,category1
467.0,1.4,32.1,56.3,-415,-527,-4952,-3973,category1
467.1,11.9,33.1,11.7,-478,1,-5692,2296,category1
467.20000000000005,4.5,77.4,2.2,-40,-580,-61,4196,category1
467.3,8.4,37.0,3.6,20,-377,-4422,581,category1
467.40000000000003,4.9,79.1,5.6,352,498,-3344,2752,category1
467.5,8.1,20.2,57.6,371,236,2679,-631,category1
467.6,8.6,20.9,6.0,371,-511,4567,-3388,category1
467.70000000000005,5.7,4.4,62.2,115,-170,-2953,3389,category1
467.8,1.5,76.3,93.9,782,-114,-1760,-5561,category1
467.90000000000003,5.5,28.9,56.6,675,-430,-5652,2016,category1
468.0,4.5,43.8,30.6,115,-92,3027,-730,category1
468.1,5.0,9.0,10.5,-536,622,-3311,4837,category1
468.20000000000005,8.4,76.4,53.4,-397,-42,68,-2230,category1
468.3,10.0,55.1,38.5,647,538,2769,-2261,category1
468.40000000000003,8.9,21.2,20.1,-337,259,2937,5188,category1
468.5,12.1,54.3,80.7,719,518,-969,1750,category1
468.6,4.5,65.5,76.8,-347,760,2239,-5912,category1
468.70000000000005,11.8,30.1,68.4,314,-864,5975,819,category1
468.8,6.0,24.0,95.8,-85,-398,-3150,509,category1
468.90000000000003,0.4,13.5,35.0,-778,-496,4946,2634,category1
469.0,5.8,39.9,64.1,217,-230,-4492,5206,category1
469.1,11.6,49.2,48.6,-401,838,-3602,-4540,category1
469.20000000000005,8.9,57.7,40.9,563,-96,1938,1495,category1
469.3,4.9,11.9,55.7,590,-557,4141,-5748,category1
469.40000000000003,12.1,27.2,59.6,-461,-570,-5531,-4862,category1
469.5,6.5,56.5,6.0,254,-431,5740,3178,category1
469.6,11.2,71.9,43.8,377,883,4917,-4903,category1
469.70000000000005,5.7,55.2,81.2,523,-188,-5882,-4570,category1
469.8,3.6,77.1,59.5,-414,193,3101,4871,category1
469.90000000000003,5.3,61.4,70.3,-674,-393,4192,2203,category1
470.0,12.5,25.1,22.0,-291,-678,2618,-470,category1
470.1,12.0,27.4,83.0,815,-437,3564,118,category1
470.20000000000005,12.8,36.1,45.3,-641,-512,-2887,-4105,category1
470.3,11.4,37.7,85.7,608,20,-2371,-4924,category1
470.40000000000003,7.0,75.9,18.5,-465,-772,-3571,-3323,category1
470.5,6.4,22.8,16.4,-832,-555,-3347,-2430,category1
470.6,12.0,11.6,29.9,343,722,2715,-1386,category1
470.70000000000005,6.8,18.8,30.1,508,-36,-1760,-2836,category1
470.8,10.6,29.8,34.4,790,54,-1028,-5322,category1
470.90000000000003,7.1,24.3,82.2,239,756,-1635,-3054,category1
471.0,2.5,4.1,40.4,156,-199,2728,-3662,category1
471.1,8.9,15.8,87.3,-158,245,-330,-2455,category1
471.20000000000005,6.4,50.8,44.2,-201,-795,5017,-1680,category1
471.3,12.1,8.4,71.6,744,-417,980,-1262,category1
471.40000000000003,0.6,77.0,15.9,740,313,-4880,-2783,category1
471.5,0.1,70.9,49.3,316,-685,3795,837,category1
471.6,3.9,70.3,19.2,-644,-673,-4637,374,category1
471.70000000000005,10.6,28.7,93.6,479,664,1185,-546,category1
471.8,3.3,60.3,24.3,-46,-380,4391,-3930,category1
471.90000000000003,2.9,14.2,87.1,-133,82,-5091,-4379,category1
472.0,10.8,53.9,98.7,-739,73,-2069,1703,category1
472.1,6.8,53.9,32.1,647,214,893,-4342,category1
472.20000000000005,1.4,18.3,23.9,79,-135,-5601,-2607,category1
472.3,0.0,2.9,98.7,808,617,-4134,2608,category1
472.40000000000003,1.2,41.4,1.3,620,-684,2776,-700,category1
472.5,5.1,24.6,80.1,-323,-492,3935,1520,category1
472.6,3.0,28.7,89.0,-898,-267,2708,3633,category1
472.70000000000005,4.3,25.6,36.3,-859,-318,143,3477,category1
472.8,2.0,3.2,12.5,-233,65,-3174,-167,category1
472.90000000000003,12.9,58.0,54.1,-235,688,3539,5370,category1
473.0,0.9,54.2,82.7,580,789,-2492,1360,category1
473.1,2.3,2.4,71.8,712,-764,-1674,4804,category1
473.20000000000005,4.3,66.6,78.8,221,880,4602,5481,category1
473.3,11.4,79.4,12.1,-293,-465,1560,370,category1
473.40000000000003,10.0,10.4,87.3,-357,-763,-2155,20,category1
473.5,0.0,75.6,90.9,-191,208,-3291,5272,category1
473.6,8.2,7.1,24.0,-430,-430,-352,1410,category1
473.70000000000005,8.6,25.3,7.7,894,440,-1505,1729,category1
473.8,9.8,61.9,66.1,434,514,4493,2875,category1
473.90000000000003,9.1,13.5,87.9,-80,-881,-5824,2877,category1
474.0,5.9,45.5,47.4,-192,-771,2748,2565,category1
474.1,8.0,55.6,77.6,783,-647,3829,-145,category1
474.20000000000005,11.3,57.2,61.2,-54,-201,4278,-5921,category1
474.3,0.5,73.8,50.2,303,-163,-2642,555,category1
474.40000000000003,11.6,16.3,64.2,-666,-283,5211,4227,category1
474.5,0.4,73.1,39.2,-822,-378,-4492,1690,category1
474.6,10.5,74.2,26.5,-553,-68,748,-3729,category1
474.70000000000005,8.3,36.5,25.1,-689,-783,2276,-5671,category1
474.8,3.1,3.3,14.7,863,553,4273,-773,category1
474.90000000000003,0.3,65.4,55.7,502,239,5815,-4426,category1
475.0,12.7,43.1,58.2,299,150,3119,3466,category1
475.1,3.6,35.4,19.1,-740,417,4186,-3794,category1
475.20000000000005,5.5,12.7,16.5,-53,634,2624,-3428,category1
475.3,12.2,13.7,28.5,-644,-38,451,-399,category1
475.40000000000003,6.5,35.8,48.0,170,714,-5726,-5263,category1
475.5,12.2,7.5,96.1,689,195,1790,-2206,category1
475.6,6.8,63.3,62.0,-111,-552,144,4132,category1
475.70000000000005,9.7,10.5,53.9,377,656,-2900,-1391,category1
475.8,2.8,9.7,78.3,863,378,5732,-1045,category1
475.90000000000003,2.6,10.9,13.5,-105,143,1426,3382,category1
476.0,8.5,52.9,92.9,222,568,-374,1459,category1
476.1,5.8,79.4,7.0,-32,-251,5588,3392,category1
476.20000000000005,6.7,51.7,1.5,415,882,1297,2913,category1
476.3,3.1,41.2,93.5,782,-859,5864,-2720,category1
476.40000000000003,4.7,48.5,29.9,148,-545,3760,2369,category1
476.5,6.6,32.0,88.0,-862,-655,4728,5931,category1
476.6,11.0,2.7,66.3,-548,-575,-5042,2344,category1
476.70000000000005,4.0,23.4,70.9,-562,-633,-3941,489,category1
476.8,9.7,17.9,37.0,272,172,5733,-5395,category1
476.90000000000003,0.2,50.4,87.9,884,412,2980,3113,category1
